code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002407,多氟多,化工原料,河南,39.97,5.26,6.28,525836.88,261887.75,144696.94,127826.77,2.04,0.761,4.15,7.32,20100518,65022.98,1.04,30.93,1119.05,41.17,16.72,170157
300064,豫金刚石,矿物制品,河南,82.28,6.06,12.05,456018.81,158963.72,149632.36,70058.06,0.58,0.095,3.03,3.44,20100326,60731.15,0.5,28.79,50.99,33.35,14.79,29644
002358,森源电气,电气设备,河南,47.95,6.92,9.3,750872.31,634067.56,94980.42,241976.42,2.6,0.36,4.94,4.11,20100210,112457.11,1.21,94.85,40.58,25.66,13.37,41530
002321,华英农业,农业综合,河南,45.4,4.23,5.34,616513.94,401239.53,151215.88,161468.55,3.02,0.172,4.51,2.31,20091216,22095.27,0.41,25.05,187.23,11.66,5.17,48260
300007,汉威电子,电器仪表,河南,73.31,2.24,2.93,352660.78,151596.56,55322.86,58626.55,2.0,0.204,4.31,4.61,20091030,35805.12,1.22,53.48,15.02,39.09,7.59,23134
002296,辉煌科技,通信设备,河南,76.24,3.16,3.77,221516.47,152583.41,5568.15,63554.63,1.69,0.151,3.97,3.86,20090929,43102.9,1.14,6.2,56.16,47.36,19.74,37299
002225,濮耐股份,其他建材,河南,64.74,5.9,8.81,502369.0,356586.63,66029.53,97142.15,1.1,0.072,2.95,2.12,20080425,67635.05,0.77,-19.97,-48.91,30.67,3.68,39642
002216,三全食品,食品,河南,85.4,5.71,8.15,344995.03,149516.52,124956.2,24689.99,0.3,0.084,2.41,3.95,20080220,83886.7,1.03,12.2,1.57,34.43,1.96,38851
002189,利达光电,元器件,河南,277.2,1.99,1.99,86445.15,51616.21,27873.75,18514.51,0.93,0.087,2.69,8.95,20071203,13059.9,0.66,2.97,9.74,13.36,2.1,35834
002179,中航光电,元器件,河南,32.48,6.02,6.08,850987.69,657119.44,139292.48,98060.31,1.61,1.206,6.82,5.75,20071101,185747.2,3.05,23.91,29.1,33.75,12.53,30738
002132,恒星科技,钢加工,河南,75.52,7.14,12.57,428864.69,250365.41,99900.95,103809.05,0.83,0.08,2.21,2.98,20070427,42515.95,0.34,12.33,63.41,23.59,5.7,45800
002087,新野纺织,纺织,河南,29.93,6.76,8.17,788542.88,478517.81,217046.52,104167.27,1.28,0.16,3.53,1.94,20061130,90820.85,1.11,38.46,38.76,19.07,4.8,35014
601666,平煤股份,煤炭开采,河南,106.29,23.61,23.61,3916352.75,1402525.88,1877528.0,314058.44,1.33,0.041,4.41,1.32,20061123,260717.55,1.1,6.01,107.27,17.18,1.06,99978
002046,轴研科技,机械基件,河南,412.98,3.41,3.54,234025.05,99600.9,64724.93,82103.93,2.32,0.036,3.86,3.8,20050526,13605.4,0.38,0.6,107.05,26.61,2.95,38824
002007,华兰生物,生物制药,河南,41.59,8.04,9.3,446586.84,301820.81,96351.46,39452.31,0.42,0.653,4.35,8.33,20040625,238860.95,2.57,26.62,32.17,61.52,43.19,45024
600469,风神股份,汽车配件,河南,27.79,5.62,5.62,664229.31,319856.28,307301.09,79476.9,1.41,0.322,4.93,2.42,20031021,116388.05,2.07,-12.44,-11.35,19.57,4.21,26632
600403,*ST大有,煤炭开采,河南,0.0,23.91,23.91,1456781.5,459837.09,721236.19,32854.75,0.14,-0.821,2.77,1.79,20031009,327598.5,1.37,12.04,-52.34,6.53,-37.88,31182
600020,中原高速,路桥,河南,12.43,22.47,22.47,4975896.5,466225.84,1916489.0,177481.48,0.79,0.16,5.41,0.87,20030808,352482.13,1.57,-21.22,-41.83,59.17,22.66,111237
600439,瑞贝卡,服饰,河南,46.6,9.43,9.43,426472.31,337838.66,56388.78,43712.67,0.46,0.125,2.45,3.18,20030710,109269.05,1.16,-8.62,-9.58,32.08,8.64,66397
600531,豫光金铅,铅锌,河南,110.61,8.86,10.9,875768.81,605611.31,204998.88,17574.0,0.16,0.056,1.61,5.1,20020730,22154.2,0.2,15.16,245.56,5.51,0.65,125373
600595,中孚实业,铝,河南,166.35,17.42,17.42,2635831.0,656907.56,1194163.25,281773.88,1.62,0.033,2.77,2.0,20020626,1021.84,0.01,43.29,113.31,11.38,0.42,122730
600569,安阳钢铁,普钢,河南,64.29,23.94,23.94,3241073.5,1398582.0,1409716.25,346191.31,1.45,0.051,2.02,1.64,20010820,-280334.03,-1.17,8.25,104.83,9.34,0.56,124032
600312,平高电气,电气设备,河南,18.76,11.37,13.57,1772455.63,1260085.75,263586.41,488644.44,3.6,0.93,6.65,2.54,20010221,233969.0,1.72,31.4,37.85,28.25,13.75,57965
600285,羚锐制药,中成药,河南,15.95,5.35,5.92,306888.63,151063.05,52570.48,55165.9,0.93,0.58,3.5,3.47,20001018,62652.2,1.06,28.21,222.11,67.64,32.27,36485
600222,太龙药业,中成药,河南,1584.57,5.19,5.74,274412.0,139790.25,69357.02,65246.76,1.14,0.004,2.58,3.07,19991105,20561.89,0.36,-10.21,3.34,29.75,0.33,45032
000949,新乡化纤,化纤,河南,69.33,10.27,12.58,569716.75,215234.84,271709.06,169223.42,1.35,0.11,2.84,2.24,19991021,41495.46,0.33,19.96,-16.84,13.56,3.13,53044
000933,*ST神火,煤炭开采,河南,12.34,18.9,19.01,5254043.5,1630903.38,2106560.0,195375.48,1.03,0.434,3.25,2.2,19990831,139006.77,0.73,-21.79,197.21,19.39,6.96,95000
600207,安彩高科,元器件,河南,3861.13,6.9,8.63,244005.95,118144.67,72502.1,287230.0,3.33,0.002,2.18,4.36,19990714,-224799.95,-2.6,7.1,-97.26,12.92,0.12,49192
000885,同力水泥,水泥,河南,4542.2,4.27,4.96,607655.25,100493.93,319444.41,119025.63,2.4,0.004,4.61,5.68,19990319,40866.26,0.82,-10.47,-97.62,20.99,0.1,23748
000895,双汇发展,食品,河南,17.12,32.99,33.0,2135192.0,704105.38,1157418.88,183105.05,0.55,1.335,4.3,5.31,19981210,724026.25,2.19,15.94,3.51,18.11,8.5,68691
600172,黄河旋风,矿物制品,河南,39.86,6.46,7.92,845345.88,287780.22,341486.5,235668.97,2.97,0.322,5.98,2.86,19981126,139328.59,1.76,34.15,62.09,38.89,14.93,45472
600186,莲花健康,食品,河南,0.0,10.62,10.62,235594.17,91541.61,42585.82,31854.78,0.3,-0.042,0.04,110.36,19980825,-141701.27,-1.33,0.62,90.73,12.58,-3.45,85288
001896,豫能控股,火力发电,河南,13.64,6.62,8.55,1341583.38,216851.7,1018613.63,307513.5,3.6,0.642,5.18,2.25,19980122,35795.21,0.42,57.78,25.42,26.97,13.22,40489
600121,郑州煤电,煤炭开采,河南,0.0,10.15,10.15,1142688.25,446877.41,479702.31,50314.1,0.5,-0.139,3.43,1.5,19980107,85979.8,0.85,-21.88,66.88,6.92,-1.87,59846
600066,宇通客车,汽车整车,河南,15.41,19.03,22.14,2788947.25,1991281.63,444335.25,127876.86,0.58,1.028,5.34,3.96,19970508,676747.56,3.06,14.42,22.04,25.7,10.51,43232
600069,银鸽投资,造纸,河南,0.0,8.25,12.49,519011.09,179731.47,198258.95,183992.23,1.47,-0.086,1.85,6.15,19970430,-84950.6,-0.68,-7.27,-29.87,7.58,-5.9,48748
000400,许继电气,电气设备,河南,20.75,7.37,10.08,1430083.63,1232895.63,103297.56,82967.61,0.82,0.862,7.0,2.55,19970418,470532.09,4.67,30.77,20.58,23.27,9.04,51372
000719,大地传媒,出版业,河南,21.26,6.67,10.23,1015315.88,690582.0,114430.7,275064.0,2.69,0.447,6.27,2.02,19970331,252423.84,2.47,7.97,-4.17,30.27,9.02,20378
000676,智度股份,互联网,河南,81.99,3.14,9.66,625981.31,332109.69,947.6,350406.63,3.63,0.25,4.58,3.71,19961224,-11760.13,-0.12,496.44,977.68,19.59,10.18,47107
600781,辅仁药业,中成药,河南,126.33,1.78,1.78,129677.97,37378.69,71389.74,12936.33,0.73,0.115,2.09,9.23,19961218,4525.21,0.25,7.63,-12.03,39.77,5.97,19415
600753,东方银星,批发业,河南,0.0,1.28,1.28,20933.92,20675.88,58.04,14144.52,1.11,-0.035,1.06,32.17,19960927,-13395.55,-1.05,1629.81,-110.1,0.27,-18.92,9562
000612,焦作万方,铝,河南,214.78,10.01,11.92,656047.06,89040.49,0.0,159892.63,1.34,0.036,3.79,2.69,19960926,128156.38,1.07,-24.96,121.99,12.14,1.57,60580
600876,洛阳玻璃,玻璃,河南,0.0,2.62,5.27,128589.06,48822.87,66292.96,144932.17,2.75,-0.135,0.79,31.33,19951031,-161052.91,-3.06,-57.51,51.27,-4.31,-33.97,57582
600810,神马股份,化纤,河南,44.07,4.42,4.42,889234.63,402275.31,208598.38,179925.75,4.07,0.168,5.57,1.78,19940106,-1722.1,-0.04,-22.96,773.64,7.76,1.0,26168
000544,中原环保,环境保护,河南,39.13,2.69,6.5,675366.13,197492.67,286576.97,400871.66,6.17,0.43,7.9,2.53,19931208,44120.6,0.68,46.7,606.98,45.05,36.45,28223
