code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000158,常山股份,纺织,河北,0.0,7.66,12.71,1191907.13,675026.63,136801.94,327852.31,2.58,-0.046,4.19,2.84,20000724,56011.9,0.44,10.99,18.96,6.95,-0.85,38945
600230,沧州大化,农药化肥,河北,20.84,2.94,2.94,374649.66,93723.68,233122.42,64217.56,2.18,1.261,5.13,5.13,20000406,37306.12,1.27,64.06,160.83,33.47,12.6,12953
000958,东方能源,火力发电,河北,20.74,3.33,5.51,509364.66,87569.38,374369.06,181381.22,3.29,0.516,4.74,3.01,19991223,16899.03,0.31,-11.5,-28.24,28.32,16.85,39490
600149,廊坊发展,综合类,河北,0.0,3.8,3.8,21859.71,4967.85,2795.65,10597.37,0.28,-0.04,0.51,36.92,19991014,-33930.4,-0.89,275.67,-663.01,25.01,-92.69,100404
000937,冀中能源,煤炭开采,河北,216.61,28.69,35.34,4312667.0,1623705.38,1376247.75,415529.0,1.18,0.023,5.25,1.26,19990909,900537.63,2.55,-11.02,4699.33,21.96,0.9,78255
000923,河北宣工,工程机械,河北,0.0,1.98,1.98,138403.86,76438.56,42160.03,16355.75,0.83,-0.158,1.96,12.39,19990714,-2328.7,-0.12,23.67,2.33,14.52,-17.26,27609
600155,宝硕股份,其他建材,河北,0.0,4.13,17.4,2352259.25,1871050.38,24673.76,701816.31,4.03,-0.02,6.47,2.05,19980918,-51583.93,-0.3,7.16,-102.78,11.64,-3.08,22527
000856,*ST冀装,机械基件,河北,141.36,2.27,2.27,164708.72,130025.81,7927.61,38870.01,1.71,0.102,1.29,11.17,19980813,-35909.87,-1.58,-24.29,111.39,8.61,2.16,11786
600135,乐凯胶片,化工原料,河北,102.79,3.68,3.73,193747.81,133092.77,23585.47,89991.36,2.41,0.111,4.4,3.46,19980122,22566.31,0.61,26.77,33.96,17.32,3.92,30446
000889,茂业通信,通信设备,河北,45.59,4.45,6.22,292108.09,104548.34,6787.0,110461.8,1.78,0.278,3.87,4.36,19971218,59558.95,0.96,-21.65,50.2,24.14,13.26,23772
000848,承德露露,软饮料,河北,22.54,9.78,9.79,235008.77,171483.06,23986.47,1730.84,0.02,0.372,1.93,5.79,19971113,63316.86,0.65,-7.35,5.69,44.5,18.43,50814
000778,新兴铸管,钢加工,河北,67.78,36.43,36.43,4661685.5,2340096.25,1203207.63,726847.06,2.0,0.062,4.7,1.2,19970606,508859.59,1.4,8.12,-22.59,5.44,0.56,188222
000709,河钢股份,普钢,河北,31.06,106.17,106.19,17854344.0,5346177.5,8677997.0,2320581.5,2.19,0.088,4.17,0.87,19970416,833410.19,0.78,-3.4,83.9,12.78,1.58,351979
000687,华讯方舟,通信设备,河北,79.85,5.31,7.57,272592.59,141532.16,6104.53,83361.31,1.1,0.16,1.73,9.87,19970221,-29879.94,-0.39,107.31,1025.3,23.36,10.16,51310
000413,东旭光电,元器件,河北,51.89,29.89,49.4,3934223.5,2734717.75,879614.19,1520016.38,3.08,0.2,4.41,2.55,19960925,150276.73,0.3,68.92,8.37,32.34,18.82,332900
000408,*ST金源,商贸代理,河北,55.81,2.52,20.72,720042.44,322852.5,242061.02,103473.56,0.5,0.32,2.66,6.32,19960628,218151.3,1.05,-9.22,-9.55,72.53,30.89,21239
600722,金牛化工,化工原料,河北,280.88,6.8,6.8,126153.1,92452.56,27632.85,164531.3,2.42,0.038,1.3,8.26,19960626,-153700.41,-2.26,12.28,-89.4,8.55,3.85,53730
000401,冀东水泥,水泥,河北,369.46,13.47,13.48,4148004.5,1067384.0,2332499.75,492174.91,3.65,0.039,7.41,1.96,19960614,257862.52,1.91,11.05,103.08,24.17,0.43,50718
000600,建投能源,火力发电,河北,7.76,10.9,17.92,2766110.5,398910.78,1423318.25,440487.59,2.46,0.917,6.37,1.49,19960606,478985.81,2.67,-5.53,-6.25,41.48,24.21,56085
600812,华北制药,化学制药,河北,184.61,13.79,16.31,1647625.38,669595.44,698438.94,347034.13,2.13,0.033,3.26,1.89,19940114,-1060.31,-0.01,2.28,-13.42,19.36,0.67,82557
600803,新奥股份,农药化肥,河北,51.99,9.86,9.86,1752564.25,450155.16,506384.84,0.0,0.0,0.196,4.47,3.04,19940103,325863.53,3.31,-2.73,-61.63,25.23,4.82,24177
603385,惠达卫浴,家居用品,河北,0.0,0.0,0.0,330430.25,155838.48,107172.45,24274.18,0.0,0.0,0.0,0.0,0,137200.56,0.0,2.05,160.03,27.57,9.23,0
603050,科林电气,电气设备,河北,0.0,0.0,0.0,115509.52,91858.75,17766.82,21121.35,0.0,0.0,0.0,0.0,0,28356.39,0.0,31.09,17.48,28.79,8.38,0
