code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000631,顺发恒业,区域地产,吉林,31.96,21.66,24.33,1629098.88,1461771.38,1179.62,139033.5,0.57,0.115,2.26,2.18,19961122,138567.13,0.57,1.76,18.82,28.75,10.01,40238
000623,吉林敖东,中成药,吉林,15.94,8.25,8.94,1932849.63,262118.09,173727.63,406667.25,4.55,1.45,19.72,1.54,19961028,1152932.88,12.89,12.65,-36.49,71.67,69.1,88662
600742,一汽富维,汽车配件,吉林,16.83,4.23,4.23,835994.56,472350.25,162105.95,44393.37,1.05,1.01,10.14,1.68,19960826,279144.94,6.6,21.58,0.51,6.54,3.56,25914
000420,吉林化纤,化纤,吉林,271.97,6.37,19.71,445212.31,183929.45,123356.36,237491.47,1.21,0.011,1.37,3.01,19960802,-85969.52,-0.44,43.97,164.66,11.99,2.2,47713
600881,亚泰集团,水泥,吉林,100.92,18.95,26.0,5173116.5,2628000.25,1235186.5,614238.31,2.36,0.045,4.47,1.36,19951115,222503.3,0.86,-7.4,129.16,24.62,1.44,141289
600867,通化东宝,生物制药,吉林,45.58,13.63,14.22,462383.59,213271.45,116533.07,116247.77,0.82,0.36,2.64,8.11,19940824,86599.96,0.61,19.38,28.63,75.45,33.84,34215
600856,中天能源,供气供热,吉林,28.64,7.71,11.34,1210871.25,305296.75,80255.86,12791.5,0.11,0.18,1.95,5.7,19940425,89092.15,0.79,66.82,151.85,21.38,15.44,23106
000546,金圆股份,水泥,吉林,26.54,2.74,5.95,497908.75,170056.69,272253.34,61759.55,1.04,0.375,3.51,3.78,19931215,83402.31,1.4,32.74,34.72,38.62,14.24,22383
000545,金浦钛业,化工原料,吉林,54.65,9.59,9.87,269595.28,123387.8,126097.27,-6411.75,-0.06,0.122,1.93,3.47,19931215,87638.4,0.89,47.36,-7.91,17.91,11.55,93693
600697,欧亚集团,百货,吉林,19.42,1.55,1.59,1739718.75,612052.38,847806.13,29804.0,1.87,1.309,16.44,2.06,19931206,146917.91,9.24,2.52,1.72,20.02,2.17,17536
000030,富奥股份,汽车配件,吉林,16.09,12.47,12.93,868783.13,404625.25,163989.16,52929.53,0.41,0.401,3.88,2.22,19930929,282615.78,2.19,31.75,43.07,17.31,12.52,36000
