code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603556,海兴电力,电器仪表,浙江,38.23,0.93,3.73,292752.94,234531.22,26280.3,35653.23,0.95,0.97,6.81,7.26,20161110,112131.42,3.0,0.0,0.0,46.65,25.75,86348
300558,贝达药业,化学制药,浙江,69.88,0.41,4.01,147507.23,74535.5,0.0,0.0,0.0,0.769,3.33,21.52,20161107,0.0,0.0,0.0,0.0,0.0,39.16,70719
601882,海天精工,机床制造,浙江,220.59,0.52,5.22,191617.48,108154.9,65894.71,28705.75,0.55,0.13,2.07,12.91,20161107,23753.81,0.46,1.68,8.32,26.09,6.28,30592
600926,杭州银行,银行,浙江,12.84,2.62,26.17,63414156.0,0.0,142353.0,802203.31,3.06,1.282,14.74,1.49,20161027,1462239.5,5.59,0.0,0.0,0.0,18.31,236149
603258,电魂网络,互联网,浙江,51.21,0.6,2.4,86315.21,62596.67,1155.14,1465.79,0.06,0.824,3.41,16.5,20161026,33167.05,1.38,0.0,0.0,93.07,52.68,54003
603667,五洲新春,机械基件,浙江,80.35,0.51,2.02,141303.77,76346.06,43759.8,21430.35,1.06,0.333,4.71,7.57,20161025,32554.4,1.61,0.0,0.0,22.84,8.67,48727
300553,集智股份,电器仪表,浙江,126.59,0.12,0.48,19416.78,13806.1,612.56,4179.06,0.87,0.494,4.82,17.29,20161021,8424.86,1.76,0.0,0.0,56.05,31.01,10852
300550,和仁科技,软件服务,浙江,114.0,0.2,0.8,40646.25,25825.73,456.6,3297.9,0.41,0.59,3.12,21.44,20161018,14393.51,1.8,0.0,0.0,55.2,22.23,36413
603816,顾家家居,家居用品,浙江,36.61,0.83,4.13,521964.09,378541.16,105852.32,198197.63,4.8,1.67,8.33,6.12,20161014,81774.56,1.98,30.11,15.4,40.44,11.99,38514
300548,博创科技,元器件,浙江,92.06,0.21,0.83,60985.95,50723.57,6990.81,22474.92,2.72,0.84,6.52,11.82,20161012,20486.2,2.48,0.0,0.0,38.51,22.61,38864
300539,横河模具,塑料,浙江,135.95,0.24,0.95,46089.71,21780.28,17634.09,12448.66,1.31,0.31,3.56,12.39,20160830,11064.25,1.16,0.0,0.0,24.04,8.0,16809
300519,新光药业,中成药,浙江,55.39,0.2,0.8,64645.26,51864.84,4133.12,23949.85,2.99,1.27,7.56,10.33,20160624,24817.1,3.1,0.0,0.0,65.61,36.77,15768
002801,微光股份,电气设备,浙江,72.36,0.15,0.59,84381.81,69311.53,11489.32,27533.98,4.68,1.94,12.69,9.68,20160622,36753.6,6.24,11.09,21.54,34.02,22.66,16857
300512,中亚股份,专用机械,浙江,53.2,0.68,2.7,194594.97,163627.8,10065.26,56840.71,2.11,0.51,4.8,6.55,20160526,40554.32,1.5,0.0,0.0,49.04,25.15,30460
603822,嘉澳环保,环境保护,浙江,120.03,0.18,0.73,100023.11,43065.55,26160.97,24156.39,3.29,0.64,8.64,8.12,20160428,28476.43,3.88,-1.1,10.38,21.5,8.47,12908
