code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300018,中元股份,电气设备,湖北,49.49,3.31,4.81,159812.67,88438.06,5812.05,59894.0,1.25,0.222,2.96,3.71,20091030,30540.75,0.64,32.5,42.08,63.54,29.74,28186
002281,光迅科技,通信设备,湖北,56.27,2.06,2.1,481699.19,396634.47,69497.47,148766.8,7.1,1.36,13.52,5.66,20090821,104330.93,4.98,29.79,17.15,21.9,7.02,12851
002194,武汉凡谷,通信设备,湖北,0.0,4.37,5.65,269552.28,202092.48,44100.15,82525.71,1.46,-0.013,3.88,2.94,20071207,57046.11,1.01,-2.46,-112.09,13.59,-0.59,38092
002159,三特索道,旅游景点,湖北,0.0,1.34,1.39,257439.34,41826.96,118221.97,46090.37,3.32,-0.389,5.93,5.09,20070817,16008.12,1.15,5.3,-225.42,51.19,-11.95,8727
002013,中航机电,航空,湖北,47.66,13.97,16.04,2006735.25,1274430.88,332848.53,288709.63,1.8,0.37,4.67,3.71,20040705,241747.59,1.51,7.19,12.28,24.78,6.85,74865
600421,仰帆控股,机械基件,湖北,0.0,1.96,1.96,7687.56,2464.7,3849.65,19584.88,1.0,-0.005,0.02,831.02,20040607,-41482.51,-2.12,-11.4,-1065.97,12.86,-4.86,8701
600993,马应龙,中成药,湖北,34.23,4.3,4.31,254102.45,184866.47,38023.92,11880.46,0.28,0.48,4.42,4.96,20040517,108262.4,2.51,11.08,11.59,38.27,14.67,44271
600976,健民集团,中成药,湖北,74.81,1.53,1.53,180779.72,134726.59,23008.15,30183.5,1.97,0.421,6.61,4.77,20040419,41228.37,2.69,3.61,-24.38,24.1,2.74,8864
600035,楚天高速,路桥,湖北,23.22,14.53,17.31,914780.88,76227.43,58267.28,35862.55,0.21,0.187,2.93,1.97,20040310,170525.95,0.99,1.05,-18.12,69.07,34.1,95165
600184,光电股份,专用机械,湖北,1237.58,4.19,5.09,379101.28,276223.22,54949.95,135461.47,2.66,0.015,4.36,5.67,20031106,30746.9,0.6,-49.72,-45.73,17.82,1.03,28280
600355,精伦电子,元器件,湖北,1251.73,4.92,4.92,57228.18,39511.71,14011.88,15094.57,0.31,0.006,0.82,11.58,20020613,-28293.88,-0.57,-13.23,105.13,23.88,1.04,34558
600498,烽火通信,通信设备,湖北,37.85,9.96,10.46,2162458.25,1810481.0,159914.56,304098.84,2.91,0.507,6.71,3.82,20010823,257137.45,2.46,29.81,20.03,23.92,4.43,33637
600566,济川药业,中成药,湖北,28.79,7.81,8.1,498761.16,276103.19,143178.2,157603.77,1.95,1.17,4.52,7.35,20010822,152183.63,1.88,24.15,36.06,85.24,19.97,10149
600568,中珠医疗,区域地产,湖北,64.2,5.59,7.12,774202.69,492605.41,48063.67,430045.56,6.04,0.27,8.09,2.49,20010518,68253.5,0.96,95.4,158.56,32.28,17.98,12598
600345,长江通信,通信设备,湖北,66.56,1.98,1.98,174788.56,72788.5,4707.16,39414.35,1.99,0.263,6.47,3.61,20001222,38708.2,1.95,-7.24,107.0,13.14,13.14,18066
600293,三峡新材,玻璃,湖北,511.28,3.45,7.75,522777.41,352601.72,136250.34,241648.05,3.12,0.06,4.15,4.46,20000919,-3029.76,-0.04,12.46,926.89,14.07,2.56,21181
600298,安琪酵母,食品,湖北,32.19,8.11,8.24,677774.44,231964.8,340648.91,65197.44,0.79,0.649,3.95,5.29,20000818,185562.77,2.25,15.36,91.04,32.62,11.01,29495
600275,武昌鱼,农业综合,湖北,0.0,5.09,5.09,34321.09,2809.13,4309.68,13208.38,0.26,-0.045,0.32,45.33,20000810,-50479.46,-0.99,-5.87,19.74,71.42,-303.31,63610
