Breaking rate: 72.122186

600793
002724
600800
000711
300562
000818
002553
300069
300314
300116
300436
600975
600686
000790
002773
603660
000972
600456
002539
300370
600272
600209
300501
002409
002857
300416
000608
000655
002291
300132
000048
600051
000567
600875
002713
600678
002742
300273
300577
600520
002362
300335
603333
601600
300313
002289
000903
000983
300310
000930
603001
002730
600215
002420
600698
000403
600708
601020
600219
002627
600784
300456
600827
002361
603223
300521
000831
300395
600797
002453
300246
600712
000037
002628
000708
002438
603017
002526
300096
601857
300160
002565
000783
603131
300306
600650
603456
600348
300451
600499
300290
002062
600243
600998
000636
300078
600362
300210
300434
002574
600618
603123
600425
600208
300429
601001
002037
600817
600310
002336
600366
002466
002630
600958
600552
002146
600127
601997
300600
002365
300447
600896
000902
002249
300409
603002
300281
601166
600007
600231
600120
000422
600148
000609
600796
300435
601798
300189
300620
300068
600697
600399
000996
600000
000962
600754
601003
300282
002205
300449
002109
300410
603716
002788
002716
601137
300184
600066
002181
002832
600740
300050
002039
600311
600119
601988
601225
002563
002119
601328
600037
300481
300099
000788
300029
601567
300402
000906
002066
000750
002087
600530
600386
002347
600719
000571
002495
000158
000717
002719
603979
002360
000728
600997
600853
600688
002243
002320
002681
300283
000410
000536
600371
600016
000425
002658
600737
002460
600716
601555
600337
300187
601788
002777
002598
000429
600107
600986
300264
000785
300305
600587
000893
000878
002765
600390
002755
000686
300238
300239
300387
300421
300328
002593
600513
300412
002060
002472
002663
600303
002459
600848
000550
000825
601377
600562
601198
600382
000852
002734
600895
600919
002763
000955
300406
000607
002736
002554
002224
000705
600651
603227
600126
601216
300336
600821
300515
002401
600808
002758
600360
002703
002079
000936
002395
002029
600080
002500
002246
600345
000008
603388
300493
000777
002531
000001
600106
300220
002611
000671
300193
000993
000800
600117
002538
600249
002358
600605
002490
601229
000589
600109
002535
601898
600444
600701
002636
601818
601677
600864
600123
300502
002727
300181
601199
601928
600318
002425
002222
300128
300058
300388
002469
000715
600601
000005
600664
002483
002760
600891
600064
600614
600019
000807
002144
300159
002274
002269
000892
002562
002112
600207
600546
600192
600785
600549
002283
002429
002303
002506
600078
000908
600478
600468
600278
600711
600115
002357
600020
600063
600203
000524
002250
600489
600232
300093
600990
603318
600266
002408
600125
600112
600265
002319
600370
300195
300105
600260
300506
600560
002183
002344
601218
300452
600606
000913
300102
000886
002654
002375
002173
600531
601666
600251
603159
000898
603100
600982
603599
000061
300636
000570
000421
600843
600094
601811
600682
002556
600508
000829
600301
000948
002610
600595
600287
002573
601919
603189
000628
600501
002278
002331
600283
000630
603158
002712
300375
000038
600611
000166
600638
600128
600691
600010
600172
002221
002516
603338
300171
603012
600213
002297
000802
000917
601999
000987
600845
300287
600221
600768
601899
000909
000920
600653
000627
600820
000027
300587
601208
300330
000559
300401
002201
300016
000552
603041
000420
000690
002397
601595
000997
601058
000099
002056
300082
600526
603169
601929
000758
600748
300191
300164
300228
002514
000882
300163
002441
300024
600455
000863
300329
600186
300253
002484
002367
300045
002088
002154
600389
600141
300331
600630
002268
600838
601636
600396
300188
002238
300536
600720
002378
000925
601991
600081
601010
000977
600723
000631
300165
300559
000969
601100
300231
600039
002561
600792
000626
002381
000517
002064
600229
601038
002443
600163
603609
600418
002155
603090
601018
300325
002301
600071
002237
000850
002225
600730
600749
300426
601339
002532
000546
600367
002733
000692
600322
000960
300218
002067
603116
603508
002442
300366
000585
002309
000816
002373
002451
000010
002023
000957
300077
002288
600537
600261
300572
600339
002591
600583
002041
600395
000698
600082
300178
300071
603067
002540
002615
000564
600624
300513
002334
300067
000632
300252
601015
000918
002633
000030
002369
000514
002793
600846
002290
600466
000042
002549
600644
600778
300157
002353
002447
002692
000058
300455
000612
002220
002227
002137
002621
002639
000793
000978
000025
000851
300432
600831
300241
002608
000566
000701
000023
000591
002626
000665
300538
603658
002449
603998
002515
000815
600962
002612
300498
300349
000156
002541
002339
300393
300605
002399
300342
002065
002213
300608
300260
300581
300602
600419
300549
603988
603901
603899
603608
603601
603238
603128
603011
603003
601969
601966
601918
601801
601699
601608
601313
601169
601168
601127
601099
600995
600898
600876
600847
600833
600805
600789
600783
600773
600759
600734
600726
600675
600657
600642
600635
600634
600626
600589
600580
600569
600548
600547
600497
600488
600470
600460
600429
600401
600388
600373
600361
600359
600256
600223
600165
600100
600097
600022
300537
300500
300478
300465
300464
300413
300381
300364
300347
300334
300322
300320
300309
300268
300265
300235
300214
300198
300168
300153
300151
300110
300109
300104
300100
300089
300086
300081
300048
300047
300043
300025
300012
002816
002787
002772
002767
002759
002721
002684
002674
002669
002650
002647
002640
002638
002622
002606
002586
002575
002569
002559
002505
002504
002499
002496
002488
002454
002446
002418
002417
002312
002277
002272
002239
002231
002219
002175
002143
002141
002122
002104
002096
002091
002086
002073
002061
002049
002031
002024
002012
002009
000973
000966
000965
000923
000922
000889
000862
000812
000780
000767
000755
000735
000727
000723
000720
000710
000691
000672
000629
000613
000563
000533
000526
000430
000301
000100
000040
000021
000004
300556
300203
002324
002771
002797
600661
603955
002790
300417
300405
000532
002333
300499
603718
600666
002678
002150
002140
601007
600841
600597
002152
300005
002355
300385
002616
002332
600288
600070
000826
300528
002298
300485
601128
600392
600086
300040
603828
600356
000619
300170
300146
000529
600882
300274
600731
002267
002634
000416
002350
000046
002632
603188
600510
600327
300511
603020
600739
300129
300204
000792
000601
002738
603699
002004
002226
002666
002343
002546
002489
002757
600811
002196
002030
601101
002380
600621
300249
600433
603997
600679
300551
600883
000543
002370
601808
600284
002145
300445
600616
603030
601515
600527
000875
002440
600308
601611
601616
300019
603029
600598
603843
002564
600868
002609
000761
002412
002164
000625
300227
300280
002524
000090
600200
002326
600410
300376
600633
600077
601177
600769
000980
000713
600380
002578
000157
600610
000703
002687
002328
603337
000861
000006
600193
600096
600355
002285
000056
603266
300318
002810
000921
300579
000419
300094
002534
601158
002020
002416
300114
603336
600880
600268
000719
603996
002391
002792
000012
601368
600101
300022
600707
300147
000523
600281
300546
600561
600961
600306
600604
002169
601258
600026
300428
002325
300360
600830
300101
300394
000070
002695
600790
300141
600168
600936
600093
601678
600979
002550
000810
601500
600980
002510
000990
002414
601908
600543
600662
000681
300491
000078
300489
002341
600977
300185
002781
600307
300279
300027
600523
000338
300553
300344
300154
002465
000683
300460
300174
600320
600623
002696
600889
600894
600299
000668
