code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600106,重庆路桥,路桥,重庆,23.3,9.08,9.08,684887.25,201495.75,19866.31,5429.05,0.06,0.325,3.84,1.97,19970618,149730.86,1.65,-4.77,31.37,87.08,96.79,53201
000788,北大医药,化学制药,重庆,389.22,5.59,5.96,213895.7,191166.3,15866.34,19917.28,0.33,0.025,1.92,6.78,19970616,31096.4,0.52,-17.13,108.07,19.52,1.12,23514
000625,长安汽车,汽车整车,重庆,7.29,37.61,48.03,10061826.0,5804083.0,1492460.25,322748.94,0.67,1.66,8.37,1.87,19970610,2865065.25,5.97,11.43,14.81,17.18,14.44,145000
000736,中房地产,全国地产,重庆,46.19,2.97,2.97,1534926.5,1512726.38,4393.49,25407.03,0.85,0.317,5.19,3.76,19970425,94760.96,3.19,365.62,346.31,22.43,5.33,16172
001696,宗申动力,摩托车,重庆,30.66,8.91,11.45,624738.19,383812.38,79966.96,54725.93,0.48,0.214,3.04,2.87,19970306,149410.72,1.3,-6.79,-16.33,19.82,7.32,107913
000688,建新矿业,铅锌,重庆,49.63,11.37,11.37,189079.67,53957.53,70860.56,18883.17,0.17,0.134,1.46,6.07,19970120,15381.8,0.14,32.74,29.31,37.62,19.43,44746
000656,金科股份,区域地产,重庆,22.61,36.74,53.43,10300399.0,9424257.0,263659.72,401754.28,0.75,0.21,4.51,1.26,19961128,691425.19,1.29,91.77,25.32,21.31,4.74,317946
600729,重庆百货,百货,重庆,25.6,4.06,4.07,1231652.13,762163.19,245342.41,40337.35,0.99,1.03,11.44,2.31,19960702,350556.41,8.62,-7.25,16.88,16.8,1.24,23665
000591,太阳能,新型电力,重庆,30.07,3.89,13.67,2976845.25,800632.19,1736557.0,806271.06,5.9,0.52,8.26,1.74,19960208,186641.5,1.37,19.37,38.18,32.86,15.07,34639
600877,中国嘉陵,摩托车,重庆,0.0,6.87,6.87,173105.55,62133.6,54038.67,9757.0,0.14,-0.179,-0.19,-47.88,19951013,-148024.13,-2.15,-40.2,16.4,4.67,-24.44,92187
000565,渝三峡Ａ,染料涂料,重庆,25.07,4.34,4.34,133266.59,75549.97,24292.51,5785.16,0.13,0.515,2.27,5.7,19940408,37118.65,0.86,263.59,54.58,7.58,9.48,52189
600847,万里股份,电气设备,重庆,0.0,1.53,1.53,82814.88,45662.34,26861.15,64787.13,4.23,-0.009,4.62,4.7,19940324,-9311.37,-0.61,-0.59,-114.44,12.96,-0.8,11311
000514,渝 开 发,区域地产,重庆,68.31,8.44,8.44,658203.44,508979.44,75318.99,118617.51,1.41,0.145,3.47,2.86,19930712,73633.32,0.87,-40.9,1564.15,34.97,17.97,93337
600666,奥瑞德,元器件,重庆,48.35,4.97,7.67,683570.44,266093.53,110755.26,125047.86,1.63,0.607,3.36,8.72,19930712,93926.28,1.22,28.48,54.79,49.62,31.47,55057
