code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600339,*ST油工,石油加工,新疆,0.0,5.78,55.83,258049.22,41721.92,188902.97,45029.26,0.08,-0.076,-0.64,-11.76,20001225,-150137.77,-0.27,24.68,-41.46,14.28,-24.52,56650
600337,美克家居,家居用品,新疆,28.33,6.45,6.45,514272.19,276150.31,140538.16,93880.27,1.46,0.513,4.97,2.92,20001127,138176.77,2.14,21.26,10.04,57.54,9.54,39368
000972,中基健康,食品,新疆,0.0,7.71,7.71,266795.28,139642.42,87940.96,107309.3,1.39,-0.118,1.29,4.9,20000926,-93895.11,-1.22,-21.04,-41.36,5.09,-29.28,66002
000159,国际实业,石油贸易,新疆,337.53,4.81,4.81,298553.19,188539.81,22270.42,37429.85,0.78,0.024,4.53,2.4,20000926,121075.3,2.52,1.97,127.94,17.35,3.01,56115
600256,广汇能源,石油开采,新疆,111.64,52.21,52.21,4184960.75,407205.72,1265039.63,70353.8,0.13,0.032,2.13,2.21,20000526,425757.84,0.82,-24.44,-51.91,29.25,5.74,194510
600145,*ST新亿,陶瓷,新疆,88.67,14.91,14.91,93423.4,93406.02,9.7,150109.02,1.01,0.016,0.42,4.44,19990923,-239950.55,-1.61,0.0,119.82,0.0,0.0,32913
600197,伊力特,白酒,新疆,28.47,4.41,4.41,238665.05,181601.45,31424.0,20360.53,0.46,0.525,4.26,4.68,19990916,94954.27,2.15,2.44,0.9,49.97,19.49,38513
600359,新农开发,农业综合,新疆,0.0,3.82,3.82,286254.84,119339.81,88471.0,93506.36,2.45,-0.306,1.83,5.46,19990429,-68330.11,-1.79,178.11,-512.81,5.41,-11.66,47709
000877,天山股份,水泥,新疆,146.94,8.8,8.8,1847210.75,344040.13,1356930.25,308310.03,3.5,0.113,6.66,2.5,19990107,154268.3,1.75,-0.9,119.0,21.54,2.0,104954
000813,德展健康,化学制药,新疆,31.34,3.63,14.94,230791.63,176426.06,10546.88,12346.62,0.08,0.59,1.58,9.19,19980519,193006.27,1.29,28.97,46.43,84.06,49.27,22411
600084,中葡股份,红黄药酒,新疆,0.0,9.98,11.24,338557.5,270158.0,22002.67,270840.09,2.41,-0.062,2.12,4.97,19970711,-153547.42,-1.37,-1.64,33.52,55.62,-35.44,86119
600089,特变电工,电气设备,新疆,15.48,32.0,32.38,7701061.5,4708750.5,1730929.75,821523.06,2.54,0.546,7.0,1.61,19970618,1016379.88,3.14,-3.94,9.41,19.99,6.71,271569
600075,新疆天业,化工原料,新疆,19.45,4.39,6.95,894971.38,268541.5,562901.94,161475.3,2.32,0.8,5.49,2.72,19970617,129975.27,1.87,19.05,154.93,28.03,9.9,43760
600090,同济堂,医药商业,新疆,50.02,3.68,14.4,703165.25,480526.56,85500.38,194255.75,1.35,0.21,3.67,3.13,19970616,177742.77,1.23,-0.88,25.54,13.87,4.39,39153
600778,友好集团,百货,新疆,0.0,3.11,3.11,662894.81,227609.45,207110.02,40360.45,1.3,-0.537,4.59,2.34,19961203,60941.36,1.96,-11.64,-450.47,22.15,-3.9,27969
600737,中粮糖业,食品,新疆,52.94,13.23,20.52,1690180.25,1112686.25,391747.41,412831.75,2.01,0.162,3.13,3.66,19960731,1392.7,0.01,1.29,348.02,12.41,3.86,187213
000415,渤海金控,多元金融,新疆,22.88,31.16,61.85,19553152.0,3637665.5,10187297.0,1724290.25,2.79,0.233,4.72,1.5,19960716,493040.41,0.8,150.36,48.37,35.94,8.25,119309
600721,百花村,焦炭加工,新疆,50.27,2.49,4.0,278393.31,70791.86,11605.87,232218.2,5.8,0.49,6.55,2.67,19960626,-44252.65,-1.11,-7.94,134.27,4.52,18.69,8456
600888,新疆众和,铝,新疆,143.01,6.41,6.41,1010386.0,487163.59,382934.78,196366.56,3.06,0.051,5.04,1.94,19960215,44160.95,0.69,-16.46,-1.82,7.12,0.71,57867
