code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002777,久远银海,软件服务,四川,193.18,0.3,0.8,108930.97,94429.15,6162.93,20205.24,2.53,0.086,5.8,11.45,20151231,14443.8,1.81,24.69,24.22,39.91,7.39,10968
000516,国际医学,百货,陕西,37.1,19.35,19.71,546835.44,271350.13,146721.44,28394.05,0.14,0.034,1.8,2.77,19930809,114227.5,0.58,1.23,22.86,19.8,6.14,90120
601229,上海银行,银行,上海,10.32,6.0,60.04,178234736.0,0.0,439885.69,3025353.75,5.04,0.645,19.96,1.33,20161116,3940690.5,6.56,-11.88,6.55,0.0,47.33,231746
600825,新华传媒,出版业,上海,240.39,10.45,10.45,395412.25,230959.77,33033.93,55869.15,0.53,0.007,2.49,2.68,19940204,81805.07,0.78,-9.9,-18.25,37.6,2.39,43986
002734,利民股份,农药化肥,江苏,21.65,0.8,1.65,209902.92,116557.47,68248.63,108340.22,6.58,0.308,9.96,2.68,20150127,37638.9,2.29,35.29,74.25,27.57,14.73,13383
002480,新筑股份,机械基件,四川,0.0,6.26,6.45,484331.94,238813.17,148371.98,144397.88,2.24,-0.068,3.54,2.12,20100921,12799.9,0.2,-38.43,4.76,36.62,-35.85,32642
000619,海螺型材,其他建材,安徽,0.0,3.6,3.6,390035.47,219919.09,141949.47,44097.85,1.22,-0.019,6.84,1.34,19961023,139967.67,3.89,-1.01,-166.14,7.56,-1.23,32365
600190,锦州港,港口,辽宁,50.54,17.79,20.02,1845011.63,843580.63,837577.56,266351.25,1.33,0.021,2.97,1.41,19990609,89525.36,0.45,43.92,208.87,16.71,4.79,118861
000533,万 家 乐,家用电器,广东,538.15,6.85,6.91,371813.19,277564.31,23001.35,4081.43,0.06,0.005,2.29,4.75,19940103,75551.8,1.09,-68.56,-88.33,34.9,1.17,38666
002040,南 京 港,港口,江苏,74.2,2.46,3.72,475478.16,63127.4,223607.55,165035.59,4.43,0.056,6.27,2.67,20050325,25562.53,0.69,262.04,258.93,46.72,14.31,39701
603979,金诚信,建筑施工,北京,37.3,2.43,5.85,490350.19,377055.13,79207.03,174153.31,2.98,0.09,6.38,2.1,20150630,133330.02,2.28,0.26,20.78,26.84,10.03,27600
002274,华昌化工,农药化肥,江苏,23.96,4.9,6.35,611530.06,152338.34,323972.72,154951.23,2.44,0.079,4.34,1.74,20080925,29181.74,0.46,55.31,1135.82,13.19,3.7,35197
600082,海泰发展,园区开发,天津,0.0,6.33,6.46,347637.34,334376.16,3835.28,41259.05,0.64,-0.025,2.57,2.29,19970620,49887.37,0.77,-67.67,17.43,5.14,-12.24,42527
000430,张家界,旅游景点,湖南,96.43,2.09,4.05,203559.09,12702.3,61728.61,9714.23,0.24,0.03,2.12,4.75,19960829,23050.26,0.57,-23.85,445.62,20.46,15.29,22035
002024,苏宁云商,电器连锁,江苏,325.1,50.18,93.1,13876658.0,7895486.5,1284641.25,3599148.75,3.87,0.008,7.48,1.46,20040721,1668181.13,1.79,17.38,126.43,16.08,0.21,416470
300210,森远股份,专用机械,辽宁,42.24,3.52,4.84,223962.72,118877.07,27483.71,40873.65,0.84,0.045,2.62,2.89,20110426,54623.68,1.13,44.25,-5.05,45.28,17.56,8406
600288,大恒科技,软件服务,北京,0.0,4.37,4.37,302524.78,200799.7,33986.76,18708.6,0.43,-0.025,3.42,2.95,20001129,74596.5,1.71,9.41,46.75,23.62,-2.08,55719
000016,深康佳Ａ,家用电器,深圳,115.83,15.97,24.08,1853910.25,1470379.25,155667.81,7972.3,0.03,0.011,1.22,4.15,19920327,-40091.78,-0.17,15.08,211.35,14.15,0.56,117128
300024,机器人,专用机械,辽宁,124.7,15.14,15.6,731560.56,546009.75,51063.81,265032.78,1.7,0.037,3.59,5.15,20091030,120468.86,0.77,27.23,7.06,32.67,12.85,153247
000756,新华制药,化学制药,山东,31.74,3.07,4.57,484704.44,182314.02,208584.75,51309.23,1.12,0.113,4.46,3.21,19970806,70892.61,1.55,28.91,153.98,26.98,3.98,23150
600706,曲江文旅,旅游服务,陕西,31.41,1.78,1.8,169634.02,66142.25,81123.65,44848.15,2.5,0.161,5.1,3.97,19960516,28702.31,1.6,5.96,112.17,38.66,12.39,15180
603025,大豪科技,电脑设备,北京,50.2,0.51,4.47,154339.63,122019.67,15458.07,46907.05,1.05,0.126,3.08,8.23,20150422,33323.17,0.75,12.51,13.15,52.27,28.58,25087
002052,同洲电子,通信设备,深圳,737.97,6.21,7.46,188399.27,139546.16,27357.44,87716.2,1.18,0.002,1.23,4.8,20060627,-79112.47,-1.06,43.04,116.44,24.91,0.79,82589
600749,西藏旅游,旅游景点,西藏,0.0,1.89,1.89,132985.72,11647.32,60418.96,43987.94,2.33,-0.139,2.71,6.23,19961015,-12130.01,-0.64,80.89,9.36,-78.48,-347.05,26871
002540,亚太科技,铝,江苏,24.92,7.04,10.4,333370.66,186998.13,94625.06,71100.31,0.68,0.068,2.91,2.33,20110118,116428.05,1.12,33.64,47.26,21.89,9.19,82493
603021,山东华鹏,玻璃,山东,83.33,2.08,3.2,287592.09,84265.9,80625.67,80002.74,2.5,0.031,4.24,2.4,20150423,40579.87,1.27,5.38,9.99,26.66,5.9,19529
