code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002541,鸿路钢构,钢加工,安徽,42.11,1.66,3.49,807227.44,645879.94,121008.77,230365.05,6.6,0.43,10.92,1.77,20110118,107125.88,3.07,11.04,1.28,18.46,5.09,14208
002538,司尔特,农药化肥,安徽,26.85,7.0,7.18,431891.69,227035.22,85152.15,137451.45,1.91,0.287,4.38,2.35,20110118,94430.88,1.31,-12.78,7.24,18.66,9.67,50641
300090,盛运环保,环境保护,安徽,62.37,8.78,13.2,1120597.63,490263.91,96027.63,216609.2,1.64,0.125,3.99,2.61,20100625,142924.13,1.08,9.8,2.22,40.4,14.15,41083
300087,荃银高科,种植业,安徽,0.0,2.58,3.2,134767.05,98138.61,21382.71,19170.46,0.6,-0.027,1.93,6.97,20100526,9344.5,0.29,-2.53,21.08,38.76,-3.18,14856
300088,长信科技,元器件,安徽,59.16,10.99,11.49,604204.5,232237.97,167606.84,130620.75,1.14,0.2,3.16,4.99,20100526,106346.61,0.93,57.93,34.44,9.85,4.67,45574
002361,神剑股份,化工原料,安徽,53.86,5.77,8.63,245627.45,160130.92,38767.35,48468.42,0.56,0.125,2.07,4.32,20100303,39059.98,0.45,10.41,31.42,25.43,11.27,63816
002352,顺丰控股,仓储物流,安徽,59.19,1.33,41.84,4413488.5,2133317.5,1167834.25,823669.81,1.97,1.06,4.9,12.06,20100205,755259.5,1.81,19.5,279.55,19.69,7.27,73262
002347,泰尔股份,机械基件,安徽,233.58,3.26,4.49,174932.61,115671.77,31155.94,52057.9,1.16,0.03,2.72,3.4,20100128,21771.88,0.48,0.05,16.42,34.49,4.92,50000
601801,皖新传媒,出版业,安徽,36.05,18.2,19.89,1137088.0,925579.38,46201.06,242111.7,1.22,0.39,4.07,4.24,20100118,319457.94,1.61,16.94,3.72,21.14,12.56,14424
002331,皖通科技,软件服务,安徽,73.01,2.79,3.5,188018.94,140253.98,12569.99,54376.73,1.55,0.219,3.69,4.34,20100106,35927.09,1.03,12.48,10.62,20.7,7.75,36723
300009,安科生物,生物制药,安徽,61.06,3.43,5.48,187056.17,50076.35,37577.6,52494.57,0.96,0.27,2.37,8.88,20091030,37849.78,0.69,25.19,29.81,72.98,24.71,44000
002298,中电鑫龙,软件服务,安徽,65.09,3.92,7.04,609362.5,358454.16,75515.82,290238.06,4.12,0.16,6.49,1.97,20090929,45564.45,0.65,125.35,412.67,34.6,9.33,60010
002230,科大讯飞,软件服务,安徽,96.58,11.64,13.26,1041394.19,553288.56,105969.35,412127.0,3.11,0.365,5.37,6.57,20080512,151369.44,1.14,32.78,13.9,50.52,14.59,124178
002226,江南化工,化工原料,安徽,139.72,7.91,9.11,512057.0,195003.56,87740.06,194539.86,2.13,0.07,4.04,2.32,20080506,40584.55,0.45,-0.45,71.65,46.9,4.53,64746
002208,合肥城建,区域地产,安徽,60.62,3.19,3.2,843143.19,835302.5,6591.3,29001.14,0.91,0.208,5.0,3.36,20080128,72458.21,2.26,135.31,820.11,18.45,4.04,40094
601918,新集能源,煤炭开采,安徽,55.73,25.91,25.91,3141294.5,234555.88,1578218.5,178900.02,0.69,0.093,1.74,2.98,20071219,-86644.46,-0.33,13.08,109.44,35.6,4.47,205447
002171,楚江新材,铜,安徽,43.41,3.43,5.35,278466.13,156804.48,61474.55,88210.38,1.65,0.271,4.05,3.88,20070921,43681.46,0.82,-6.64,242.45,6.95,2.56,34092
002147,新光圆成,机械基件,安徽,35.44,2.24,14.06,1378206.75,852605.38,59817.94,312004.63,2.22,0.4,4.51,3.55,20070808,197441.8,1.4,62.31,263.35,62.26,30.35,16895
002140,东华科技,建筑施工,安徽,60.11,4.39,4.46,571874.0,516897.34,21497.65,9062.87,0.2,0.184,4.57,3.23,20070712,130267.88,2.92,-23.15,-26.17,19.75,7.61,19000
002136,安 纳 达,化工原料,安徽,93.37,2.14,2.15,96874.96,30720.64,59350.05,35026.01,1.63,0.198,2.34,7.88,20070530,-7587.83,-0.35,35.05,131.82,15.26,5.19,22981
002057,中钢天源,元器件,安徽,282.61,1.99,1.99,64000.85,36813.98,18168.49,22453.2,1.13,0.041,2.6,5.97,20060802,7633.35,0.38,5.97,-42.39,20.83,3.43,24497
002042,华孚色纺,纺织,安徽,25.44,8.32,10.07,1099882.88,614472.25,328381.59,100517.36,1.0,0.58,4.79,2.53,20050427,208953.38,2.07,29.88,42.64,11.7,5.42,26870
600971,恒源煤电,煤炭开采,安徽,50.2,10.0,10.0,1375990.25,485278.41,510350.81,210435.59,2.1,0.117,5.9,1.33,20040817,173008.34,1.73,-16.11,113.01,22.9,3.96,40280
600983,惠而浦,家用电器,安徽,24.46,5.33,7.66,850750.19,694372.5,85948.86,171083.8,2.23,0.325,6.05,1.76,20040727,187773.13,2.45,-5.2,-28.6,32.16,6.14,32356
002018,华信国际,农药化肥,安徽,53.41,22.78,22.78,988443.19,866837.19,21617.05,9448.99,0.04,0.162,1.39,6.22,20040713,67263.97,0.3,138.34,132.75,4.06,1.93,99446
002014,永新股份,塑料,安徽,27.63,2.3,3.36,227692.5,144545.17,73796.68,59868.15,1.78,0.604,5.14,3.24,20040708,62418.21,1.86,2.99,6.68,23.32,10.65,17618
600990,四创电子,通信设备,安徽,75.67,1.37,1.37,366244.03,255838.66,14393.49,41637.9,3.05,0.947,8.34,8.59,20040510,51503.15,3.77,21.94,12.28,12.25,4.25,15948
600985,雷鸣科化,化工原料,安徽,37.78,2.63,2.63,200738.91,72443.24,40410.46,43458.93,1.65,0.331,4.71,3.54,20040428,43834.53,1.67,-12.85,25.23,43.78,14.63,19555
600470,六国化工,农药化肥,安徽,0.0,5.22,5.22,631905.5,251934.77,296757.44,126267.7,2.42,-0.119,3.96,1.96,20040305,13029.57,0.25,-36.9,-143.64,7.91,-2.04,51414
600444,国机通用,塑料,安徽,462.89,1.05,1.46,86446.65,58447.3,23383.63,40221.51,2.75,0.034,2.27,9.27,20040219,-23310.89,-1.59,-2.65,-65.13,17.66,1.18,6808
600502,安徽水利,建筑施工,安徽,28.85,9.04,9.04,1730055.25,1390756.75,153241.27,32335.65,0.36,0.338,4.07,2.4,20030415,130576.17,1.44,25.43,19.45,10.24,2.66,58546
600375,华菱星马,汽车整车,安徽,61.5,5.56,5.56,976729.63,459985.81,300279.56,266488.34,4.8,0.136,4.84,1.73,20030401,-62970.46,-1.13,14.25,108.01,12.72,1.87,31300
600575,皖江物流,水运,安徽,49.02,14.23,39.08,1848050.63,408784.91,1106223.75,498186.44,1.27,0.121,2.03,2.92,20030328,-108888.11,-0.28,-13.71,-17.85,16.92,7.0,30834
600012,皖通高速,路桥,安徽,30.85,11.66,16.59,1312080.25,227616.27,88295.25,28052.33,0.17,0.563,5.23,3.32,20030107,578746.44,3.49,2.97,-0.49,57.49,37.34,21770
600552,凯盛科技,玻璃,安徽,75.88,3.7,3.84,483708.66,296321.69,111538.47,135707.34,3.54,0.165,6.06,2.75,20021108,55924.98,1.46,192.02,16.24,15.48,3.18,23047
600577,精达股份,电气设备,安徽,55.19,14.19,19.55,490508.31,325462.25,88981.38,2283.4,0.01,0.115,1.49,4.23,20020911,79225.46,0.41,5.14,72.45,11.25,2.75,143799
600551,时代出版,出版业,安徽,25.53,5.06,5.06,764983.06,524096.56,73223.03,134424.77,2.66,0.796,10.08,2.02,20020905,220565.7,4.36,12.38,2.44,10.84,5.95,17580
600496,精工钢构,钢加工,安徽,37.51,15.1,15.1,991278.0,711732.5,83988.71,33653.21,0.22,0.09,2.42,1.86,20020605,169129.2,1.12,-21.93,-43.74,16.32,3.44,137148
600585,海螺水泥,水泥,安徽,13.23,40.0,52.99,10951412.0,2939433.25,6227802.0,1068432.13,2.02,1.61,14.46,1.47,20020207,5738482.5,10.83,9.72,13.48,32.47,15.25,66765
600520,*ST中发,机械基件,安徽,0.0,1.54,1.58,79591.45,32211.43,14876.37,37950.73,2.4,-0.023,2.61,8.39,20020108,-13692.65,-0.86,2.74,80.9,18.82,-2.35,11781
